ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,resultado,resultado_ajustado,ano,mes
2023,2023-11-06,10,Estádio Cícero Pompeu de Toledo,Raphael Claus,49438.875,72039.0,São Paulo,Palmeiras,Dorival Júnior,Abel Ferreira,8.0,2.0,2550.0,7480.0,28.4,28.0,0,2,0.0,1.0,8.0,3.0,15.0,17.0,16.0,15.0,2.0,6.0,0.0,2.0,26.0,10.0,11.0,1.0,Fora,Fora,2023,11
2023,2023-06-08,18,Estádio Cícero Pompeu de Toledo,Rodrigo Jose Pereira de Lima,49438.875,72039.0,São Paulo,Atlético-MG,Dorival Júnior,Luiz Felipe Scolari,9.0,10.0,3810.0,4065.0,26.7,29.0,0,2,0.0,1.0,9.0,3.0,16.0,17.0,16.0,15.0,0.0,3.0,6.0,1.0,18.0,8.0,9.0,3.0,Fora,Fora,2023,6
2023,2023-09-07,14,Arena do Grêmio,Flavio Rodrigues de Souza,47029.0,60540.0,Grêmio,Botafogo,Renato Portaluppi,Cláudio Caçapa,3.0,1.0,2790.0,2510.0,29.1,28.4,0,2,0.0,0.0,10.0,2.0,8.0,13.0,10.0,8.0,4.0,4.0,1.0,1.0,22.0,15.0,11.0,5.0,Fora,Fora,2023,9
2023,2023-02-07,13,Ligga Arena,Jean Pierre Goncalves Lima,33118.0,42372.0,Athletico-PR,Palmeiras,Wesley Carvalho,Abel Ferreira,9.0,4.0,4840.0,5075.0,25.4,23.8,2,2,0.0,1.0,7.0,2.0,20.0,9.0,8.0,20.0,3.0,3.0,1.0,4.0,27.0,10.0,16.0,3.0,Empate,Fora,2023,2
2023,2023-02-11,31,Estádio Nacional de Brasília Mané Garrincha,Rafael Rodrigo Klein,49438.875,72838.0,Flamengo,Santos,Tite,Marcelo Fernandes,5.0,16.0,9300.0,2540.0,27.2,27.7,1,2,1.0,1.0,1.0,6.0,13.0,16.0,16.0,11.0,3.0,3.0,0.0,2.0,8.0,15.0,2.0,6.0,Fora,Fora,2023,2
2023,2023-02-07,13,Estádio Governador Magalhães Pinto,Wilton Sampaio,34507.0,57483.0,Atlético-MG,América-MG,Luiz Felipe Scolari,Vagner Mancini,10.0,19.0,4480.0,975.0,30.4,30.1,2,2,2.0,0.0,4.0,7.0,16.0,20.0,19.0,15.0,3.0,3.0,1.0,2.0,12.0,23.0,2.0,9.0,Empate,Casa,2023,2
2023,2023-07-12,38,Estádio Urbano Caldeira,Leandro Pedro Vuaden,14130.0,20120.0,Santos,Fortaleza,Marcelo Fernandes,Juan Pablo Vojvoda,17.0,10.0,4070.0,1295.0,28.7,30.5,1,2,0.0,1.0,10.0,6.0,15.0,9.0,8.0,15.0,5.0,5.0,4.0,2.0,15.0,14.0,4.0,4.0,Fora,Fora,2023,7
2023,2023-11-05,5,Estádio Nabi Abi Chedid,Rafael Rodrigo Klein,2909.0,13212.0,RB Bragantino,América-MG,Pedro Caixinha,Vagner Mancini,15.0,20.0,3330.0,930.0,25.8,31.0,2,2,2.0,1.0,5.0,4.0,16.0,17.0,17.0,15.0,1.0,7.0,3.0,2.0,20.0,10.0,5.0,2.0,Empate,Casa,2023,11
2023,2023-05-08,18,Estádio Beira-Rio,Wagner do Nascimento Magalhães,22509.0,50848.0,Internacional,Corinthians,Eduardo Coudet,Vanderlei Luxemburgo,12.0,14.0,2680.0,3880.0,28.3,28.6,2,2,1.0,1.0,1.0,4.0,18.0,7.0,7.0,16.0,1.0,2.0,0.0,2.0,15.0,9.0,6.0,5.0,Empate,Casa,2023,5
2023,2023-01-10,25,Estádio Beira-Rio,Ramon Abatti,23937.0,50848.0,Internacional,Atlético-MG,Eduardo Coudet,Luiz Felipe Scolari,14.0,7.0,890.0,4240.0,27.7,29.9,0,2,0.0,0.0,4.0,4.0,17.0,11.0,11.0,15.0,3.0,4.0,0.0,1.0,15.0,8.0,7.0,3.0,Fora,Fora,2023,1
2023,2023-08-10,26,Estádio Beira-Rio,Paulo Cesar Zanovelli,39133.0,50848.0,Internacional,Grêmio,Eduardo Coudet,Renato Portaluppi,12.0,3.0,4945.0,3535.0,29.4,29.5,3,2,1.0,0.0,4.0,1.0,15.0,9.0,9.0,15.0,0.0,4.0,5.0,4.0,16.0,8.0,7.0,1.0,Casa,Casa,2023,8
2023,2023-12-11,34,Estádio Nabi Abi Chedid,Anderson Daronco,9869.0,15010.0,RB Bragantino,Botafogo,Pedro Caixinha,Lúcio Flávio,5.0,2.0,3310.0,2580.0,25.1,30.6,2,2,1.0,2.0,7.0,3.0,12.0,16.0,16.0,12.0,2.0,5.0,0.0,3.0,25.0,11.0,13.0,3.0,Empate,Fora,2023,12
2023,2023-01-12,36,Estádio Nabi Abi Chedid,Denis da Silva Ribeiro Serafim,4596.0,15010.0,RB Bragantino,Fortaleza,Pedro Caixinha,Juan Pablo Vojvoda,6.0,11.0,3110.0,1205.0,24.5,30.6,1,2,1.0,2.0,15.0,3.0,9.0,10.0,9.0,8.0,2.0,5.0,0.0,2.0,17.0,6.0,5.0,1.0,Fora,Fora,2023,1
2023,2023-08-10,26,Estádio Governador Plácido Castelo,Bruno Arleu de Araújo,23830.0,60326.0,Fortaleza,América-MG,Juan Pablo Vojvoda,Fabián Bustos,6.0,20.0,1165.0,925.0,30.6,29.8,3,2,1.0,2.0,8.0,2.0,11.0,12.0,12.0,9.0,1.0,2.0,3.0,2.0,18.0,15.0,9.0,7.0,Casa,Casa,2023,8
2023,2023-05-11,32,Estádio Governador Plácido Castelo,Anderson Daronco,49324.0,60326.0,Fortaleza,Flamengo,Juan Pablo Vojvoda,Tite,9.0,5.0,1300.0,8530.0,30.9,28.4,0,2,0.0,1.0,4.0,3.0,9.0,11.0,11.0,9.0,3.0,4.0,5.0,0.0,18.0,7.0,9.0,1.0,Fora,Fora,2023,5
2023,2023-07-05,4,Estádio Raimundo Sampaio,Denis Ribeiro Serafim,5228.0,25000.0,América-MG,Cuiabá-MT,Vagner Mancini,Ivo Vieira,20.0,13.0,895.0,755.0,31.699999999999996,28.6,1,2,1.0,0.0,4.0,6.0,19.0,12.0,12.0,17.0,4.0,3.0,5.0,2.0,15.0,9.0,8.0,3.0,Fora,Fora,2023,7
2023,2023-03-12,37,Estádio Raimundo Sampaio,Marcelo de Lima Henrique  ,2471.0,25000.0,América-MG,EC Bahia,Diogo Giacomini,Rogério Ceni,20.0,17.0,645.0,2685.0,26.7,28.0,3,2,2.0,1.0,2.0,10.0,15.0,4.0,4.0,13.0,3.0,0.0,1.0,3.0,11.0,26.0,5.0,12.0,Casa,Casa,2023,3
2023,2023-08-10,26,Arena MRV,Marcelo de Lima Henrique  ,38350.0,46000.0,Atlético-MG,Coritiba FC,Luiz Felipe Scolari,Thiago Kosloski,9.0,19.0,4360.0,1245.0,28.8,30.0,1,2,0.0,0.0,2.0,5.0,12.0,7.0,6.0,10.0,2.0,2.0,1.0,1.0,13.0,9.0,6.0,3.0,Fora,Fora,2023,8
2023,2023-11-06,10,Estádio Serra Dourada,Leandro Pedro Vuaden,10260.0,14525.0,Goiás,Fluminense,Émerson Ávila,Fernando Diniz,17.0,5.0,1030.0,4680.0,28.8,27.8,2,2,1.0,1.0,6.0,7.0,15.0,23.0,23.0,15.0,2.0,7.0,5.0,1.0,22.0,14.0,9.0,5.0,Empate,Fora,2023,11
2023,2023-04-07,13,Estádio Serra Dourada,Denis Ribeiro Serafim,10394.0,14525.0,Goiás,Coritiba FC,Armando Evangelista,Thiago Kosloski,17.0,20.0,1065.0,1610.0,28.5,26.7,1,2,0.0,2.0,7.0,2.0,20.0,24.0,22.0,18.0,6.0,5.0,1.0,1.0,18.0,13.0,6.0,3.0,Fora,Fora,2023,4
2023,2023-02-11,31,Estádio Serra Dourada,Rodrigo Jose Pereira de Lima,10182.0,14525.0,Goiás,RB Bragantino,Armando Evangelista,Pedro Caixinha,18.0,3.0,1140.0,3410.0,29.0,25.0,0,2,0.0,1.0,10.0,7.0,18.0,18.0,18.0,18.0,5.0,5.0,5.0,1.0,20.0,23.0,9.0,10.0,Fora,Fora,2023,2
2023,2023-11-05,5,Estádio Beira-Rio,Bruno Arleu de Araújo,13537.0,56000.0,Internacional,Athletico-PR,Mano Menezes,Paulo Turra,11.0,4.0,3750.0,4875.0,29.9,25.7,0,2,0.0,0.0,4.0,3.0,11.0,10.0,10.0,10.0,3.0,3.0,2.0,2.0,12.0,14.0,8.0,3.0,Fora,Fora,2023,11
2023,2023-02-11,31,Arena Pantanal,Ramon Abatti,27604.0,42968.0,Cuiabá-MT,Vasco da Gama,Toni Oliveira,Ramón Díaz,11.0,17.0,1020.0,2745.0,27.7,26.5,0,2,0.0,0.0,5.0,1.0,13.0,10.0,9.0,11.0,1.0,2.0,0.0,2.0,13.0,10.0,6.0,6.0,Fora,Fora,2023,2
2023,2023-11-06,10,Estádio Governador Magalhães Pinto,João Vitor Gobi,5902.0,55000.0,América-MG,Athletico-PR,Vagner Mancini,Paulo Turra,18.0,7.0,835.0,4695.0,30.4,25.9,2,2,0.0,1.0,7.0,3.0,19.0,10.0,8.0,19.0,2.0,10.0,1.0,1.0,21.0,9.0,5.0,5.0,Empate,Casa,2023,11
2023,2023-11-05,5,Estádio Governador Magalhães Pinto,Flavio Rodrigues de Souza,49438.875,61927.0,Cruzeiro,Fluminense,Pepa,Fernando Diniz,5.0,3.0,1910.0,4075.0,28.3,30.1,0,2,0.0,1.0,16.0,3.0,14.0,10.0,10.0,14.0,4.0,5.0,1.0,3.0,27.0,11.0,12.0,2.0,Fora,Fora,2023,11
2023,2023-05-11,32,Estádio Governador Magalhães Pinto,Matheus Delgado Candançan,36801.0,61927.0,Cruzeiro,Internacional,Zé Ricardo,Eduardo Coudet,13.0,11.0,2305.0,4955.0,29.1,29.4,1,2,0.0,1.0,8.0,1.0,9.0,10.0,9.0,9.0,1.0,4.0,2.0,0.0,20.0,9.0,10.0,5.0,Fora,Fora,2023,5
2023,2023-08-10,26,Arena Barueri,Flavio Rodrigues de Souza,17049.0,32500.0,Palmeiras,Santos,Abel Ferreira,Marcelo Fernandes,4.0,15.0,10100.0,4260.0,27.0,26.3,1,2,1.0,1.0,6.0,2.0,8.0,11.0,10.0,7.0,8.0,5.0,7.0,1.0,25.0,12.0,13.0,2.0,Fora,Fora,2023,8
2023,2023-10-11,33,Arena Fonte Nova,Felipe Fernandes,33931.0,47364.0,EC Bahia,Cuiabá-MT,Rogério Ceni,Toni Oliveira,17.0,10.0,2755.0,723.0,28.3,28.9,0,3,0.0,1.0,7.0,4.0,10.0,23.0,21.0,9.0,3.0,4.0,0.0,3.0,15.0,11.0,5.0,2.0,Fora,Fora,2023,10
2023,2023-07-12,38,Estádio Jornalista Mário Filho,Raphael Claus,44190.0,82238.0,Fluminense,Grêmio,Fernando Diniz,Renato Portaluppi,7.0,2.0,4425.0,2950.0,31.5,29.1,2,3,1.0,2.0,7.0,3.0,12.0,12.0,10.0,12.0,2.0,5.0,0.0,0.0,23.0,12.0,12.0,4.0,Fora,Fora,2023,7
2023,2023-07-05,4,Arena do Grêmio,Paulo Cesar Zanovelli,23760.0,60540.0,Grêmio,RB Bragantino,Renato Portaluppi,Pedro Caixinha,7.0,12.0,2160.0,2900.0,28.0,24.2,3,3,1.0,1.0,4.0,7.0,9.0,20.0,18.0,7.0,5.0,0.0,3.0,2.0,11.0,21.0,4.0,6.0,Empate,Casa,2023,7
2023,2023-09-07,14,Estádio Urbano Caldeira,Bruno Arleu de Araújo,0.0,20120.0,Santos,Goiás,Paulo Turra,Armando Evangelista,13.0,17.0,3520.0,1000.0,25.9,28.6,4,3,3.0,1.0,8.0,13.0,17.0,19.0,19.0,16.0,2.0,2.0,1.0,4.0,15.0,19.0,5.0,8.0,Casa,Casa,2023,9
2023,2023-08-11,33,Estádio Raimundo Sampaio,Marcelo de Lima Henrique  ,1943.0,25000.0,América-MG,Coritiba FC,Fabián Bustos,Thiago Kosloski,20.0,19.0,610.0,1915.0,29.7,28.6,0,3,0.0,2.0,8.0,4.0,16.0,13.0,13.0,13.0,2.0,3.0,0.0,1.0,11.0,10.0,6.0,3.0,Fora,Fora,2023,8
2023,2023-02-11,31,Estádio Olímpico Nilton Santos,Braulio da Silva Machado,34913.0,46931.0,Botafogo,Palmeiras,Lúcio Flávio,Abel Ferreira,1.0,2.0,2580.0,8300.0,30.6,27.9,3,4,3.0,0.0,2.0,6.0,12.0,13.0,13.0,10.0,2.0,5.0,0.0,3.0,18.0,15.0,7.0,5.0,Fora,Fora,2023,2
2023,2023-10-11,33,Estádio São Januário,Ramon Abatti,17708.0,24931.0,Botafogo,Grêmio,Lúcio Flávio,Renato Portaluppi,1.0,2.0,2530.0,2500.0,29.1,28.1,3,4,2.0,1.0,2.0,6.0,8.0,17.0,17.0,8.0,2.0,2.0,0.0,0.0,12.0,13.0,4.0,4.0,Fora,Fora,2023,10
2023,2023-06-06,9,Estádio Jornalista Mário Filho,Braulio da Silva Machado,46423.0,82584.0,Vasco da Gama,Flamengo,Maurício Barbieri,Jorge Sampaoli,19.0,5.0,3760.0,8470.0,26.2,26.1,1,4,0.0,4.0,4.0,0.0,13.0,18.0,18.0,13.0,1.0,4.0,2.0,0.0,13.0,10.0,7.0,4.0,Fora,Fora,2023,6
2023,2023-11-05,5,Arena Pantanal,Wilton Sampaio,12029.0,42968.0,Cuiabá-MT,Atlético-MG,Ivo Vieira,Eduardo Coudet,17.0,8.0,755.0,4010.0,28.4,29.9,0,4,0.0,1.0,6.0,1.0,12.0,17.0,17.0,11.0,3.0,1.0,0.0,1.0,7.0,8.0,5.0,1.0,Fora,Fora,2023,11
2023,2023-07-05,4,Estádio Serra Dourada,Wagner do Nascimento Magalhães,13789.0,14525.0,Goiás,Palmeiras,Émerson Ávila,Abel Ferreira,18.0,2.0,1070.0,8350.0,28.4,28.7,0,5,0.0,1.0,4.0,6.0,13.0,29.0,29.0,13.0,3.0,4.0,1.0,1.0,15.0,16.0,7.0,5.0,Fora,Fora,2023,7
2023,2023-07-10,26,Estádio Serra Dourada,Raphael Claus,9001.0,14525.0,Goiás,EC Bahia,Armando Evangelista,Rogério Ceni,18.0,16.0,1048.0,2105.0,28.3,28.7,4,6,3.0,3.0,6.0,4.0,8.0,6.0,6.0,6.0,3.0,2.0,2.0,1.0,22.0,13.0,10.0,4.0,Fora,Fora,2023,7
2022,2022-10-07,16,Estádio Serra Dourada,Raphael Claus,9044.0,14525.0,Goiás,Athletico-PR,Jair Ventura,Luiz Felipe Scolari,17.0,2.0,7700000.0,21350000.0,27.2,23.9,2,1,2.0,0.0,2.0,2.0,15.0,10.0,10.0,14.0,3.0,1.0,0.0,3.0,11.0,20.0,6.0,10.0,Casa,Casa,2022,10
2022,2022-11-09,26,Estádio Serra Dourada,Ramon Abatti,13798.0,14525.0,Goiás,Flamengo,Jair Ventura,Dorival Júnior,9.0,2.0,9680000.0,48250000.0,28.0,28.5,1,1,0.0,0.0,4.0,9.0,14.0,13.0,12.0,13.0,5.0,3.0,1.0,0.0,7.0,15.0,1.0,4.0,Empate,Fora,2022,11
2022,2022-05-11,36,Estádio Serra Dourada,Edina Alves Batista,10480.0,14525.0,Goiás,Juventude,Jair Ventura,Celso Roth,14.0,20.0,13050000.0,5900000.0,27.3,27.7,1,0,0.0,0.0,5.0,8.0,15.0,22.0,21.0,15.0,2.0,0.0,1.0,0.0,8.0,14.0,3.0,8.0,Casa,Casa,2022,5
2022,2022-09-06,10,Estádio Urbano Caldeira,Ramon Abatti,8845.0,20120.0,Santos,Internacional,Fabián Bustos,Mano Menezes,9.0,7.0,26100000.0,34400000.0,27.2,29.5,1,1,0.0,0.0,10.0,3.0,11.0,15.0,14.0,11.0,5.0,4.0,2.0,1.0,22.0,11.0,11.0,3.0,Empate,Fora,2022,9
2022,2022-10-07,16,Estádio Urbano Caldeira,Braulio da Silva Machado,8588.0,20120.0,Santos,Atlético-GO,,,10.0,16.0,28600000.0,6700000.0,27.5,27.7,1,0,0.0,0.0,9.0,10.0,13.0,18.0,16.0,13.0,4.0,4.0,0.0,0.0,19.0,15.0,6.0,6.0,Casa,Casa,2022,10
2022,2022-02-08,20,Estádio Urbano Caldeira,Braulio da Silva Machado,11943.0,20120.0,Santos,Fluminense,Lisca,Fernando Diniz,9.0,3.0,25500000.0,27000000.0,27.6,28.3,2,2,1.0,0.0,5.0,5.0,14.0,13.0,12.0,14.0,5.0,1.0,2.0,0.0,10.0,12.0,5.0,3.0,Empate,Fora,2022,2
2022,2022-06-10,30,Estádio Urbano Caldeira,Bruno Arleu de Araújo,9278.0,20120.0,Santos,Atlético-MG,Orlando Ribeiro,Cuca,12.0,7.0,49800000.0,48250000.0,26.0,28.7,1,2,0.0,0.0,5.0,4.0,18.0,18.0,18.0,18.0,1.0,4.0,4.0,1.0,10.0,12.0,4.0,3.0,Fora,Fora,2022,6
2022,2022-11-10,31,Estádio Urbano Caldeira,Jose Mendonça,9171.0,20120.0,Santos,Juventude,Orlando Ribeiro,Lucas Zanella,14.0,20.0,41600000.0,5750000.0,25.8,27.9,4,1,1.0,0.0,3.0,8.0,13.0,10.0,10.0,12.0,2.0,4.0,0.0,1.0,19.0,16.0,8.0,10.0,Casa,Casa,2022,11
2022,2022-05-11,36,Arena Barueri,Caio Max Augusto Vieira,18686.0,32500.0,Santos,Avaí FC,Orlando Ribeiro,Fabrício Bento,12.0,19.0,41700000.0,5500000.0,26.1,27.9,1,1,1.0,0.0,9.0,4.0,14.0,13.0,12.0,14.0,5.0,4.0,1.0,0.0,9.0,15.0,3.0,6.0,Empate,Casa,2022,5
2022,2022-11-04,1,Estádio Aderbal Ramos da Silva,Luiz Flávio de Oliveira ,5081.0,17800.0,Avaí FC,América-MG,Eduardo Barroca,Marquinhos Santos,6.0,15.0,4280000.0,11300000.0,30.2,29.3,1,0,0.0,0.0,6.0,1.0,20.0,18.0,17.0,18.0,1.0,1.0,3.0,2.0,13.0,7.0,8.0,3.0,Casa,Casa,2022,11
2022,2022-10-05,5,Estádio Aderbal Ramos da Silva,Jefferson Ferreira Moraes,8548.0,17800.0,Avaí FC,Coritiba FC,Eduardo Barroca,Gustavo Morínigo,9.0,4.0,5980000.0,6650000.0,29.1,30.4,2,1,0.0,0.0,5.0,7.0,14.0,13.0,13.0,14.0,3.0,4.0,0.0,1.0,12.0,8.0,4.0,3.0,Casa,Casa,2022,10
2022,2022-03-07,15,Estádio Aderbal Ramos da Silva,Jean Pierre Goncalves Lima,13103.0,17800.0,Avaí FC,Cuiabá-MT,Eduardo Barroca,Toni Oliveira,11.0,18.0,5930000.0,9900000.0,28.8,28.6,1,2,1.0,0.0,4.0,4.0,10.0,12.0,12.0,8.0,1.0,2.0,3.0,2.0,12.0,13.0,7.0,6.0,Fora,Fora,2022,3
2022,2022-07-08,21,Estádio Aderbal Ramos da Silva,Wilton Sampaio,12648.0,17800.0,Avaí FC,Corinthians,Eduardo Barroca,Vítor Pereira,16.0,2.0,7730000.0,35450000.0,30.3,29.4,1,1,1.0,0.0,,,,,,,,,,,,,,,Empate,Fora,2022,7
2022,2022-11-09,26,Estádio Aderbal Ramos da Silva,Paulo Cesar Zanovelli,9487.0,17800.0,Avaí FC,Athletico-PR,Eduardo Barroca,Luiz Felipe Scolari,18.0,6.0,7500000.0,36400000.0,31.699999999999996,26.8,1,1,1.0,0.0,7.0,2.0,17.0,20.0,18.0,16.0,1.0,2.0,1.0,1.0,15.0,9.0,4.0,5.0,Empate,Casa,2022,11
2022,2022-07-10,30,Estádio Aderbal Ramos da Silva,Paulo Cesar Zanovelli,6097.0,17800.0,Avaí FC,Botafogo,Lisca,Luís Castro,18.0,11.0,10580000.0,22400000.0,30.0,30.3,1,2,1.0,0.0,3.0,5.0,17.0,20.0,19.0,17.0,4.0,1.0,2.0,1.0,6.0,14.0,0.0,4.0,Fora,Fora,2022,7
2022,2022-02-11,35,Estádio Aderbal Ramos da Silva,Wagner do Nascimento Magalhães,3022.0,17800.0,Avaí FC,RB Bragantino,Fabrício Bento,Maurício Barbieri,19.0,14.0,9150000.0,43200000.0,28.9,25.3,1,2,0.0,0.0,2.0,7.0,17.0,17.0,15.0,17.0,4.0,0.0,0.0,0.0,8.0,12.0,6.0,6.0,Fora,Fora,2022,2
2022,2022-09-11,37,Estádio Aderbal Ramos da Silva,Luiz Flávio de Oliveira ,2025.0,17800.0,Avaí FC,Ceará SC,Fabrício Bento,Juca,19.0,18.0,4900000.0,9850000.0,27.9,30.8,2,0,0.0,0.0,6.0,6.0,17.0,21.0,21.0,15.0,3.0,1.0,2.0,1.0,14.0,15.0,7.0,9.0,Casa,Casa,2022,9
2022,2022-01-05,4,Estádio Olímpico Nilton Santos,Braulio da Silva Machado,34734.0,46931.0,Botafogo,Juventude,Luís Castro,Eduardo Baptista,13.0,19.0,29780000.0,7400000.0,28.4,29.0,1,1,0.0,0.0,6.0,4.0,14.0,17.0,14.0,13.0,3.0,3.0,2.0,3.0,17.0,8.0,7.0,4.0,Empate,Casa,2022,1
2022,2022-07-06,9,Estádio Olímpico Nilton Santos,Paulo Henrique Schleinch Vollkopf,30954.0,39930.0,Botafogo,Goiás,Luís Castro,Jair Ventura,7.0,16.0,16480000.0,7000000.0,27.0,27.6,1,2,1.0,0.0,9.0,2.0,11.0,22.0,19.0,9.0,2.0,4.0,1.0,1.0,16.0,11.0,5.0,5.0,Fora,Fora,2022,7
2022,2022-06-08,21,Estádio Olímpico Nilton Santos,Raphael Claus,21657.0,46931.0,Botafogo,Ceará SC,Luís Castro,Marquinhos Santos,12.0,14.0,21180000.0,10450000.0,28.1,29.8,1,1,1.0,0.0,,,,,,,,,,,,,,,Empate,Casa,2022,6
2022,2022-11-09,26,Estádio Olímpico Nilton Santos,Jose Mendonça,32285.0,46931.0,Botafogo,América-MG,Luís Castro,Vagner Mancini,13.0,8.0,22300000.0,7450000.0,29.7,30.8,0,0,0.0,0.0,6.0,11.0,11.0,20.0,20.0,11.0,2.0,5.0,1.0,3.0,20.0,12.0,11.0,4.0,Empate,Casa,2022,11
2022,2022-11-11,37,Estádio Olímpico Nilton Santos,Braulio da Silva Machado,28139.0,46931.0,Botafogo,Santos,Luís Castro,Orlando Ribeiro,10.0,12.0,22100000.0,43300000.0,27.4,26.3,3,0,1.0,0.0,3.0,4.0,15.0,17.0,16.0,15.0,0.0,4.0,6.0,1.0,14.0,4.0,3.0,4.0,Casa,Casa,2022,11
2022,2022-08-05,5,Estádio Nacional de Brasília Mané Garrincha,Anderson Daronco,49438.875,72838.0,Flamengo,Botafogo,Paulo Sousa,Luís Castro,13.0,14.0,50025000.0,20880000.0,29.9,28.3,0,1,0.0,0.0,10.0,4.0,13.0,18.0,18.0,13.0,7.0,7.0,8.0,1.0,17.0,13.0,9.0,1.0,Fora,Fora,2022,8
2022,2022-02-10,29,Estádio Jornalista Mário Filho,Anderson Daronco,46698.0,78838.0,Flamengo,RB Bragantino,Mário Jorge,Maurício Barbieri,5.0,13.0,50025000.0,48250000.0,29.2,25.8,4,1,1.0,0.0,10.0,1.0,7.0,6.0,6.0,7.0,2.0,5.0,0.0,1.0,23.0,5.0,7.0,1.0,Casa,Casa,2022,2
2022,2022-06-10,30,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,43710.0,78838.0,Flamengo,Internacional,Dorival Júnior,Mano Menezes,5.0,2.0,50025000.0,28450000.0,29.4,28.0,0,0,0.0,0.0,11.0,3.0,13.0,8.0,8.0,12.0,6.0,6.0,0.0,2.0,21.0,16.0,7.0,5.0,Empate,Casa,2022,6
2022,2022-05-06,9,Estádio Governador Plácido Castelo,Flavio Rodrigues de Souza,27602.0,60326.0,Ceará SC,Coritiba FC,Dorival Júnior,Gustavo Morínigo,15.0,4.0,9800000.0,4950000.0,29.1,27.1,1,1,1.0,0.0,5.0,6.0,14.0,9.0,9.0,13.0,4.0,9.0,4.0,1.0,22.0,14.0,6.0,4.0,Empate,Casa,2022,5
2022,2022-10-09,26,Estádio Governador Plácido Castelo,Braulio da Silva Machado,38339.0,60326.0,Ceará SC,Santos,Lucho González,Lisca,15.0,10.0,10450000.0,40000000.0,29.1,27.2,2,1,2.0,0.0,3.0,5.0,24.0,17.0,17.0,24.0,3.0,2.0,4.0,2.0,8.0,10.0,1.0,3.0,Casa,Casa,2022,10
2022,2022-06-10,30,Estádio Governador Plácido Castelo,Vinicius Gonçalves Dias Araujo,16702.0,60326.0,Ceará SC,Goiás,Lucho González,Jair Ventura,16.0,13.0,10750000.0,12180000.0,30.2,28.0,1,1,0.0,0.0,7.0,3.0,19.0,24.0,23.0,18.0,4.0,5.0,1.0,0.0,14.0,16.0,5.0,7.0,Empate,Casa,2022,6
2022,2022-01-11,35,Estádio Governador Plácido Castelo,Raphael Claus,0.0,60326.0,Ceará SC,Fluminense,Juca,Fernando Diniz,17.0,4.0,9550000.0,30800000.0,29.6,29.6,0,1,0.0,0.0,4.0,7.0,11.0,8.0,8.0,11.0,4.0,3.0,2.0,2.0,14.0,17.0,6.0,10.0,Fora,Fora,2022,1
2022,2022-09-05,5,Estádio Governador Plácido Castelo,Ramon Abatti,25518.0,60326.0,Fortaleza,São Paulo,Juan Pablo Vojvoda,Rogério Ceni,20.0,5.0,12450000.0,30000000.0,28.3,26.3,1,1,0.0,0.0,9.0,4.0,16.0,14.0,13.0,16.0,1.0,2.0,3.0,2.0,12.0,4.0,4.0,0.0,Empate,Fora,2022,9
2022,2022-10-06,10,Estádio Governador Plácido Castelo,Bruno Arleu de Araújo,30017.0,60326.0,Fortaleza,Goiás,Juan Pablo Vojvoda,Jair Ventura,20.0,12.0,13200000.0,9950000.0,28.2,28.4,1,1,1.0,0.0,6.0,2.0,12.0,18.0,18.0,10.0,1.0,3.0,5.0,2.0,20.0,12.0,9.0,8.0,Empate,Casa,2022,10
2022,2022-10-07,16,Estádio Governador Plácido Castelo,Wilton Sampaio,24888.0,60326.0,Fortaleza,Palmeiras,Juan Pablo Vojvoda,Abel Ferreira,20.0,1.0,12900000.0,48250000.0,28.5,27.9,0,0,0.0,0.0,2.0,6.0,9.0,15.0,15.0,8.0,5.0,6.0,1.0,2.0,12.0,12.0,4.0,2.0,Empate,Fora,2022,10
2022,2022-07-08,21,Estádio Governador Plácido Castelo,Wagner do Nascimento Magalhães,39253.0,60326.0,Fortaleza,Internacional,Juan Pablo Vojvoda,Mano Menezes,18.0,6.0,13000000.0,30550000.0,29.6,25.6,3,0,1.0,0.0,7.0,5.0,12.0,15.0,14.0,11.0,2.0,4.0,1.0,0.0,16.0,8.0,4.0,4.0,Casa,Casa,2022,7
2022,2022-09-10,31,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira ,40968.0,60326.0,Fortaleza,Avaí FC,Juan Pablo Vojvoda,Lisca,11.0,19.0,14950000.0,10400000.0,30.1,28.5,2,0,0.0,0.0,3.0,6.0,16.0,11.0,11.0,15.0,2.0,3.0,1.0,0.0,16.0,10.0,8.0,5.0,Casa,Casa,2022,9
